customer_id,gender,age,city,membership_tier,join_date,email_verified,phone_verified
CUST00407,Male,39.0,Chennai,Bronze,2024-04-11,False,True
CUST00408,Male,42.0,Bangalore,Bronze,2022-06-04,True,True
CUST00409,Female,35.0,Hyderabad,Silver,2023-12-08,True,True
CUST00410,Male,34.0,Jaipur,Platinum,2022-01-13,True,True
CUST00411,Male,29.0,Mumbai,Gold,2023-09-22,False,True
CUST00412,Female,23.0,Bangalore,Silver,2023-09-29,True,True
CUST00413,Female,43.0,Ahmedabad,Silver,2022-05-24,True,True
CUST00414,Female,44.0,Delhi,Gold,2024-02-16,True,True
CUST00415,Female,25.0,Ahmedabad,Bronze,2023-11-21,True,True
CUST00416,Male,36.0,Jaipur,Silver,2023-07-21,True,True
CUST00417,Male,59.0,Jaipur,Platinum,2023-08-04,False,True
CUST00418,Male,18.0,Hyderabad,Bronze,2022-12-01,True,True
CUST00419,Female,46.0,Bangalore,Silver,2022-06-16,True,True
CUST00420,Female,62.0,Mumbai,Gold,2022-04-14,True,True
CUST00421,Female,52.0,Ahmedabad,Gold,2023-09-07,True,True
CUST00422,Female,57.0,Chennai,Silver,2023-12-14,True,True
CUST00423,Male,31.0,Ahmedabad,Bronze,2022-11-28,True,True
CUST00424,Female,52.0,Pune,Bronze,2023-03-04,True,True
CUST00425,Male,62.0,Pune,Bronze,2022-08-20,True,True
CUST00426,Female,37.0,Mumbai,Gold,2023-08-14,False,True
CUST00427,Male,30.0,Mumbai,Bronze,2022-11-15,False,True
CUST00428,Female,55.0,Pune,Gold,2022-03-25,True,False
CUST00429,Male,63.0,Chennai,Bronze,2022-03-23,True,False
CUST00430,Male,25.0,Bangalore,Bronze,2024-01-12,False,True
CUST00431,Male,60.0,Pune,Silver,2024-01-07,True,True
CUST00432,Female,37.0,Mumbai,Silver,2023-04-03,True,True
CUST00433,Female,,Hyderabad,Bronze,2023-07-23,False,True
CUST00434,Male,43.0,Delhi,Silver,2023-11-30,True,False
CUST00435,Male,56.0,Chennai,Silver,2022-08-07,True,False
CUST00436,Female,38.0,Jaipur,Bronze,2022-06-19,True,True
CUST00437,Male,59.0,Chennai,Bronze,2024-01-25,True,True
CUST00438,Female,60.0,Hyderabad,Gold,2023-08-19,True,True
CUST00439,Female,58.0,Hyderabad,Silver,2022-03-01,True,True
CUST00440,Male,,Jaipur,Bronze,2023-09-22,True,False
CUST00441,Male,41.0,Ahmedabad,Gold,2022-04-15,True,False
CUST00442,Other,54.0,Mumbai,Platinum,2022-07-02,True,True
CUST00443,Male,58.0,Pune,Silver,2023-05-12,True,True
CUST00444,Male,34.0,Ahmedabad,Silver,2023-10-15,True,True
CUST00445,Female,,Bangalore,Gold,2023-09-04,True,True
CUST00446,Female,38.0,Chennai,Platinum,2022-04-22,True,False
CUST00447,Other,56.0,Jaipur,Gold,2022-03-13,True,True
CUST00448,Female,58.0,Chennai,Silver,2023-04-13,True,True
CUST00449,Male,56.0,Ahmedabad,Silver,2023-11-16,True,True
CUST00450,Male,30.0,Hyderabad,Silver,2023-07-14,True,False
CUST00451,Female,28.0,Pune,Bronze,2024-04-06,True,True
CUST00452,Female,63.0,Chennai,Silver,2022-02-21,True,False
CUST00453,Male,36.0,Bangalore,Gold,2023-11-11,True,False
CUST00454,Female,28.0,Hyderabad,Silver,2022-04-10,True,False
CUST00455,Male,30.0,Bangalore,Silver,2022-09-19,False,True
CUST00456,Female,63.0,Pune,Silver,2022-09-12,True,True
CUST00457,Male,62.0,Chennai,Bronze,2022-10-06,True,True
CUST00458,Male,18.0,Delhi,Silver,2024-01-15,True,True
CUST00459,Male,57.0,Ahmedabad,Gold,2023-04-06,True,True
CUST00460,Male,61.0,Chennai,Bronze,2022-03-09,False,True
CUST00461,Male,36.0,Ahmedabad,Bronze,2024-04-05,True,True
CUST00462,,29.0,Pune,Platinum,2022-11-17,True,False
CUST00463,Female,25.0,Chennai,Bronze,2024-03-22,True,True
CUST00464,Female,25.0,Ahmedabad,Bronze,2022-10-16,True,True
CUST00465,Other,62.0,Jaipur,Platinum,2023-05-26,True,True
CUST00466,Male,29.0,Ahmedabad,Silver,2022-09-23,True,True
CUST00467,Male,50.0,Chennai,Silver,2022-10-10,True,False
CUST00468,Female,62.0,Mumbai,Gold,2023-01-04,True,True
CUST00469,Male,43.0,Chennai,Bronze,2024-03-09,True,False
CUST00470,Other,56.0,Chennai,Silver,2024-04-19,True,True
CUST00471,Male,45.0,Ahmedabad,Silver,2022-08-05,True,True
CUST00472,Other,22.0,Bangalore,Gold,2022-02-13,True,True
CUST00473,Male,25.0,Delhi,Silver,2022-10-04,True,True
CUST00474,Female,42.0,Bangalore,Silver,2022-03-14,True,True
CUST00475,Female,44.0,Ahmedabad,Silver,2024-01-20,True,True
CUST00476,Other,63.0,Bangalore,Silver,2023-05-03,False,True
CUST00477,Male,40.0,Hyderabad,Gold,2024-03-28,True,True
CUST00478,Female,47.0,Mumbai,Silver,2023-08-16,True,True
CUST00479,Other,62.0,Bangalore,Silver,2023-05-22,True,False
CUST00480,Female,64.0,Jaipur,Silver,2022-04-24,True,True
CUST00481,Female,40.0,Pune,Silver,2023-02-20,True,True
CUST00482,Female,64.0,Jaipur,Silver,2023-11-01,True,True
CUST00483,,37.0,Pune,Gold,2024-01-05,True,False
CUST00484,Female,35.0,Chennai,Silver,2022-11-06,True,False
CUST00485,Female,35.0,Hyderabad,Gold,2023-02-16,True,True
CUST00486,Female,19.0,Mumbai,Gold,2024-01-04,True,True
CUST00487,Male,21.0,Jaipur,Silver,2024-03-05,True,True
CUST00488,Male,47.0,Mumbai,Silver,2023-07-13,True,False
CUST00489,Female,50.0,Jaipur,Gold,2023-05-02,True,False
CUST00490,Female,53.0,Chennai,Silver,2022-04-03,True,False
CUST00491,Male,35.0,Pune,Gold,2023-04-24,True,True
CUST00492,Female,54.0,Delhi,Silver,2024-03-11,True,True
CUST00493,Male,36.0,Hyderabad,Silver,2022-08-30,True,False
CUST00494,Male,64.0,Jaipur,Bronze,2023-08-20,False,True
CUST00495,Male,45.0,Jaipur,Silver,2023-05-16,True,True
CUST00496,Male,57.0,Chennai,Platinum,2022-01-18,False,True
CUST00497,,37.0,Hyderabad,Silver,2022-04-01,False,False
CUST00498,Male,50.0,Pune,Silver,2023-09-05,True,True
CUST00499,Other,29.0,Pune,Platinum,2023-08-14,True,True
CUST00500,Other,32.0,Jaipur,Silver,2023-03-06,True,True
CUST00501,Female,58.0,Delhi,Silver,2022-06-17,True,True
CUST00502,Female,56.0,Delhi,Gold,2024-05-08,True,True
CUST00503,Male,19.0,Mumbai,Silver,2022-01-20,True,True
CUST00504,Female,,Hyderabad,Bronze,2023-07-26,True,True
CUST00505,Female,58.0,Hyderabad,Silver,2023-02-26,False,True
CUST00506,Male,27.0,Pune,Silver,2023-11-06,True,False
CUST00507,Female,19.0,Mumbai,Bronze,2022-04-01,True,False
CUST00508,Female,28.0,Chennai,Silver,2022-06-15,True,True
CUST00509,Female,30.0,Hyderabad,Silver,2022-08-07,False,False
CUST00510,Female,27.0,Mumbai,Bronze,2023-03-21,True,True
CUST00511,Female,31.0,Mumbai,Silver,2022-12-11,True,True
CUST00512,Male,35.0,Jaipur,Bronze,2022-06-26,True,True
CUST00513,Female,26.0,Pune,Silver,2023-07-01,True,True
CUST00514,Female,56.0,Mumbai,Gold,2023-04-06,True,True
CUST00515,Male,45.0,Ahmedabad,Silver,2022-05-13,True,True
CUST00516,Male,20.0,Delhi,Bronze,2023-07-16,True,True
CUST00517,Male,37.0,Ahmedabad,Bronze,2023-01-21,True,True
CUST00518,Female,23.0,Delhi,Bronze,2022-10-23,True,True
CUST00519,Other,44.0,Bangalore,Silver,2023-12-21,False,True
CUST00520,Male,19.0,Pune,Bronze,2022-03-13,True,True
CUST00521,Female,46.0,Jaipur,Silver,2022-12-08,False,True
CUST00522,Male,55.0,Chennai,Bronze,2023-12-19,True,True
CUST00523,Other,20.0,Ahmedabad,Gold,2022-02-03,True,True
CUST00524,Female,33.0,Ahmedabad,Bronze,2022-07-04,True,True
CUST00525,Female,47.0,Bangalore,Bronze,2022-11-13,True,True
CUST00526,Male,57.0,Delhi,Gold,2023-08-11,True,False
CUST00527,Male,19.0,Jaipur,Bronze,2024-04-20,True,False
CUST00528,Male,34.0,Bangalore,Bronze,2023-08-21,True,False
CUST00529,Male,58.0,Pune,Silver,2023-05-11,True,True
CUST00530,Female,29.0,Jaipur,Silver,2024-01-15,True,True
CUST00531,Female,52.0,Pune,Silver,2023-11-27,True,False
CUST00532,Other,,Mumbai,Bronze,2022-06-16,True,True
CUST00533,Other,18.0,Hyderabad,Silver,2023-03-28,True,True
CUST00534,Female,62.0,Mumbai,Bronze,2022-11-25,True,True
CUST00535,Female,32.0,Pune,Bronze,2022-01-21,True,True
CUST00536,Female,43.0,Ahmedabad,Gold,2023-04-12,True,False
CUST00537,Female,54.0,Jaipur,Silver,2022-03-24,True,True
CUST00538,Male,38.0,Delhi,Bronze,2023-04-02,True,True
CUST00539,Male,48.0,Chennai,Silver,2023-04-12,True,True
CUST00540,Male,42.0,Delhi,Bronze,2024-05-06,True,True
CUST00541,Female,40.0,Jaipur,Gold,2023-05-27,True,True
CUST00542,Female,41.0,Mumbai,Bronze,2023-05-13,True,True
CUST00543,Male,55.0,Chennai,Bronze,2024-04-06,False,True
CUST00544,Female,45.0,Jaipur,Silver,2023-09-22,True,True
CUST00545,Female,38.0,Pune,Silver,2022-09-06,True,True
CUST00546,Male,60.0,Ahmedabad,Silver,2024-02-16,False,True
CUST00547,Male,35.0,Delhi,Bronze,2024-01-23,False,True
CUST00548,Female,53.0,Pune,Bronze,2022-02-03,True,True
CUST00549,Female,52.0,Chennai,Silver,2022-08-01,True,True
CUST00550,Female,62.0,Chennai,Bronze,2023-05-22,False,False
CUST00551,Female,26.0,Delhi,Gold,2022-05-20,True,False
CUST00552,Female,55.0,Pune,Bronze,2023-07-29,False,True
CUST00553,Female,47.0,Bangalore,Silver,2024-03-02,True,True
CUST00554,Female,61.0,Pune,Silver,2023-05-05,True,True
CUST00555,Female,51.0,Chennai,Bronze,2022-12-15,True,True
CUST00556,Male,49.0,Pune,Silver,2022-03-22,True,True
CUST00557,Male,20.0,Ahmedabad,Gold,2024-02-12,True,False
CUST00558,Male,20.0,Jaipur,Bronze,2022-11-18,False,True
CUST00559,Female,45.0,Mumbai,Gold,2022-08-30,True,False
CUST00560,Female,61.0,Ahmedabad,Silver,2022-10-25,True,True
CUST00561,Female,32.0,Bangalore,Bronze,2023-06-27,True,True
CUST00562,Male,58.0,Hyderabad,Silver,2022-11-14,True,True
CUST00563,Male,40.0,Jaipur,Bronze,2023-06-11,True,True
CUST00564,Male,57.0,Mumbai,Silver,2023-12-16,True,True
CUST00565,Male,28.0,Hyderabad,Gold,2022-11-22,True,True
CUST00566,Female,49.0,Delhi,Gold,2023-03-07,True,True
CUST00567,Male,53.0,Hyderabad,Platinum,2024-02-17,True,True
CUST00568,Male,50.0,Jaipur,Gold,2024-01-03,True,True
CUST00569,Female,41.0,Pune,Silver,2024-01-07,False,True
CUST00570,Male,56.0,Jaipur,Bronze,2022-06-16,True,True
CUST00571,Female,51.0,Ahmedabad,Silver,2023-08-07,True,True
CUST00572,Female,45.0,Hyderabad,Bronze,2023-12-17,True,True
CUST00573,Male,54.0,Chennai,Silver,2022-06-19,True,True
CUST00574,Female,,Mumbai,Silver,2022-08-25,True,True
CUST00575,Female,21.0,Mumbai,Bronze,2022-06-09,True,True
CUST00576,Female,54.0,Hyderabad,Bronze,2024-04-14,True,True
CUST00577,Male,18.0,Mumbai,Bronze,2022-09-02,True,True
CUST00578,Female,18.0,Chennai,Silver,2023-10-06,True,True
CUST00579,Female,64.0,Jaipur,Silver,2024-05-25,True,False
CUST00580,Male,37.0,Mumbai,Silver,2023-02-23,True,True
CUST00581,Male,36.0,Hyderabad,Silver,2023-03-06,True,True
CUST00582,Other,,Bangalore,Silver,2022-04-09,True,False
CUST00583,,27.0,Bangalore,Bronze,2023-05-27,True,True
CUST00584,Male,35.0,Delhi,Bronze,2022-11-30,False,False
CUST00585,Female,45.0,Ahmedabad,Silver,2023-01-31,False,True
CUST00586,Male,52.0,Mumbai,Silver,2023-11-03,True,True
CUST00587,Male,60.0,Ahmedabad,Bronze,2023-12-19,True,False
CUST00588,Male,64.0,Jaipur,Bronze,2024-01-28,True,True
CUST00589,Male,48.0,Hyderabad,Bronze,2023-06-30,False,True
CUST00590,Male,44.0,Mumbai,Silver,2023-11-22,True,True
CUST00591,Male,28.0,Pune,Bronze,2022-06-02,True,True
CUST00592,Female,55.0,Chennai,Silver,2023-10-31,True,True
CUST00593,Male,22.0,Mumbai,Gold,2022-11-05,True,True
CUST00594,Male,25.0,Mumbai,Bronze,2023-07-09,False,True
CUST00595,Female,51.0,Ahmedabad,Platinum,2023-05-17,True,True
CUST00596,Male,,Ahmedabad,Silver,2022-07-29,True,True
CUST00597,Female,55.0,Bangalore,Silver,2022-11-01,True,True
CUST00598,Male,18.0,Chennai,Silver,2022-03-26,True,True
CUST00599,Male,48.0,Hyderabad,Silver,2023-10-06,True,False
CUST00600,Male,21.0,Mumbai,Silver,2022-12-17,True,True
CUST00601,Male,62.0,Bangalore,Silver,2022-07-02,False,True
CUST00602,,22.0,Ahmedabad,Bronze,2024-03-11,True,True
CUST00603,Male,47.0,Delhi,Bronze,2023-06-04,True,True
CUST00604,Male,,Chennai,Bronze,2023-01-13,False,True
CUST00605,Male,20.0,Bangalore,Bronze,2023-11-12,True,False
CUST00606,Male,28.0,Bangalore,Bronze,2023-01-14,True,True
CUST00607,Male,,Jaipur,Bronze,2022-08-27,True,False
CUST00608,Male,21.0,Bangalore,Silver,2024-04-25,True,True
CUST00609,Female,43.0,Jaipur,Gold,2022-08-27,True,True
CUST00610,Female,44.0,Mumbai,Platinum,2022-10-21,False,True
CUST00611,Male,63.0,Mumbai,Silver,2022-10-09,True,True
CUST00612,Female,60.0,Ahmedabad,Silver,2023-04-26,True,True
CUST00613,Female,44.0,Delhi,Gold,2022-04-28,True,True
CUST00614,Male,59.0,Pune,Silver,2022-01-27,True,True
CUST00615,Female,23.0,Pune,Bronze,2022-06-26,True,False
CUST00616,Female,32.0,Pune,Platinum,2023-12-08,True,False
CUST00617,Male,47.0,Ahmedabad,Silver,2022-12-04,False,True
CUST00618,Male,59.0,Jaipur,Silver,2022-11-09,True,True
CUST00619,Female,,Ahmedabad,Bronze,2023-02-20,True,True
CUST00620,Female,54.0,Chennai,Bronze,2023-11-13,True,True
CUST00621,Male,59.0,Chennai,Gold,2022-12-09,True,False
CUST00622,Male,54.0,Delhi,Silver,2022-12-02,True,True
CUST00623,Male,52.0,Chennai,Bronze,2022-09-03,True,True
CUST00624,Female,40.0,Pune,Bronze,2023-05-04,True,True
CUST00625,Female,23.0,Pune,Silver,2022-02-19,True,True
CUST00626,Male,21.0,Ahmedabad,Silver,2024-04-20,True,True
CUST00627,Male,35.0,Bangalore,Bronze,2022-10-13,True,True
CUST00628,Female,26.0,Chennai,Gold,2023-05-05,True,True
CUST00629,Male,46.0,Ahmedabad,Bronze,2022-07-02,True,True
CUST00630,Male,30.0,Mumbai,Bronze,2022-09-17,True,True
CUST00631,Female,64.0,Mumbai,Silver,2022-04-10,True,True
CUST00632,,34.0,Bangalore,Bronze,2023-03-18,True,True
CUST00633,Female,62.0,Bangalore,Gold,2022-02-15,True,True
CUST00634,Female,49.0,Bangalore,Silver,2022-09-23,True,True
CUST00635,,39.0,Ahmedabad,Gold,2023-01-12,True,True
CUST00636,Male,,Mumbai,Bronze,2023-07-17,True,True
CUST00637,Female,22.0,Pune,Bronze,2022-11-26,True,True
CUST00638,Male,54.0,Bangalore,Bronze,2023-10-30,True,True
CUST00639,Male,58.0,Delhi,Silver,2024-03-22,True,True
CUST00640,Male,30.0,Jaipur,Silver,2022-11-11,False,True
CUST00641,Male,51.0,Ahmedabad,Gold,2023-10-09,True,True
CUST00642,Male,62.0,Bangalore,Silver,2023-08-25,True,True
CUST00643,,39.0,Jaipur,Gold,2022-09-23,True,False
CUST00644,Male,40.0,Hyderabad,Silver,2023-12-22,False,False
CUST00645,Male,20.0,Bangalore,Bronze,2023-11-23,True,True
CUST00646,Female,59.0,Mumbai,Bronze,2024-05-23,True,True
CUST00647,Female,51.0,Chennai,Silver,2024-04-02,False,True
CUST00648,Female,49.0,Bangalore,Bronze,2022-03-07,True,True
CUST00649,Female,62.0,Ahmedabad,Bronze,2023-10-20,True,True
CUST00650,Female,38.0,Chennai,Silver,2022-03-05,True,False
CUST00651,Male,63.0,Hyderabad,Gold,2022-07-02,True,True
CUST00652,Female,61.0,Delhi,Bronze,2022-10-28,True,False
CUST00653,Female,38.0,Chennai,Gold,2022-03-19,True,True
CUST00654,Female,61.0,Jaipur,Gold,2023-08-19,True,True
CUST00655,Male,28.0,Pune,Silver,2023-12-15,True,True
CUST00656,Male,56.0,Bangalore,Bronze,2024-03-31,True,True
CUST00657,Male,21.0,Hyderabad,Bronze,2023-06-18,True,True
CUST00658,Male,18.0,Hyderabad,Silver,2023-03-17,True,True
CUST00659,Female,45.0,Chennai,Silver,2024-05-18,False,True
CUST00660,Female,41.0,Delhi,Gold,2023-12-20,True,True
CUST00661,Male,52.0,Mumbai,Silver,2023-04-08,True,True
CUST00662,Other,,Bangalore,Bronze,2022-05-06,True,True
CUST00663,Female,64.0,Hyderabad,Bronze,2022-02-05,True,True
CUST00664,Male,51.0,Delhi,Silver,2022-12-29,True,True
CUST00665,Male,28.0,Pune,Bronze,2022-08-05,True,True
CUST00666,Male,53.0,Hyderabad,Bronze,2022-12-01,True,True
CUST00667,Male,34.0,Delhi,Silver,2022-11-19,True,False
CUST00668,Male,52.0,Ahmedabad,Bronze,2022-10-13,True,True
CUST00669,Male,35.0,Mumbai,Bronze,2024-05-04,True,True
CUST00670,Male,57.0,Mumbai,Silver,2022-06-24,True,True
CUST00671,Male,39.0,Hyderabad,Bronze,2023-03-13,True,False
CUST00672,Female,41.0,Jaipur,Bronze,2023-11-06,True,True
CUST00673,Male,36.0,Hyderabad,Silver,2023-02-17,True,True
CUST00674,Female,54.0,Chennai,Gold,2022-06-16,True,True
CUST00675,Male,56.0,Bangalore,Bronze,2022-03-05,True,True
CUST00676,Other,38.0,Delhi,Gold,2024-02-18,True,True
CUST00677,Male,25.0,Hyderabad,Bronze,2022-05-21,False,True
CUST00678,Male,45.0,Bangalore,Silver,2023-04-02,True,True
CUST00679,Other,22.0,Chennai,Gold,2024-02-21,True,False
CUST00680,Female,34.0,Ahmedabad,Silver,2022-12-08,False,True
CUST00681,Female,54.0,Ahmedabad,Gold,2022-09-01,True,True
CUST00682,Male,53.0,Bangalore,Bronze,2022-02-02,True,True
CUST00683,Male,,Hyderabad,Bronze,2022-12-27,True,True
CUST00684,Female,44.0,Mumbai,Gold,2024-02-16,True,True
CUST00685,Female,51.0,Delhi,Bronze,2022-07-23,True,True
CUST00686,Female,,Delhi,Bronze,2022-04-24,True,True
CUST00687,Female,62.0,Ahmedabad,Silver,2022-03-17,True,True
CUST00688,Male,64.0,Ahmedabad,Gold,2023-08-29,True,True
CUST00689,Female,29.0,Mumbai,Gold,2024-03-28,True,False
CUST00690,Male,38.0,Jaipur,Bronze,2022-04-10,True,True
CUST00691,Male,28.0,Hyderabad,Gold,2023-11-26,True,True
CUST00692,Male,56.0,Ahmedabad,Bronze,2023-07-20,True,True
CUST00693,Female,45.0,Ahmedabad,Bronze,2024-01-15,True,True
CUST00694,Male,22.0,Ahmedabad,Silver,2023-06-24,True,True
CUST00695,,34.0,Delhi,Bronze,2024-02-17,True,False
CUST00696,Female,37.0,Hyderabad,Bronze,2022-12-03,True,True
CUST00697,Male,58.0,Chennai,Silver,2023-05-18,True,True
CUST00698,Female,63.0,Hyderabad,Bronze,2024-02-12,True,True
CUST00699,Male,29.0,Bangalore,Bronze,2022-12-04,True,True
CUST00700,Female,23.0,Mumbai,Bronze,2023-06-13,True,True
CUST00701,Female,34.0,Jaipur,Silver,2022-05-20,True,True
CUST00702,Male,36.0,Ahmedabad,Silver,2023-07-20,True,False
CUST00703,Male,43.0,Ahmedabad,Gold,2023-09-09,True,True
CUST00704,Male,61.0,Hyderabad,Gold,2022-07-08,True,True
CUST00705,Male,61.0,Jaipur,Silver,2022-01-31,False,False
CUST00706,Other,49.0,Ahmedabad,Gold,2024-03-28,True,True
CUST00707,Male,23.0,Jaipur,Bronze,2023-07-04,False,True
CUST00708,Female,53.0,Chennai,Bronze,2023-01-05,False,True
CUST00709,Male,55.0,Pune,Gold,2024-01-20,True,True
CUST00710,Female,28.0,Mumbai,Bronze,2022-10-18,True,True
CUST00711,Female,50.0,Jaipur,Platinum,2022-04-10,True,False
CUST00712,Female,41.0,Delhi,Silver,2022-05-10,False,True
CUST00713,Male,40.0,Bangalore,Gold,2022-12-09,True,True
CUST00714,Male,32.0,Delhi,Silver,2022-05-28,False,True
CUST00715,Male,44.0,Ahmedabad,Silver,2022-12-14,True,False
CUST00716,Female,28.0,Chennai,Bronze,2023-01-22,True,True
CUST00717,Female,34.0,Chennai,Silver,2022-09-19,True,True
CUST00718,Other,31.0,Delhi,Silver,2022-09-21,True,True
CUST00719,,44.0,Mumbai,Platinum,2022-08-14,True,True
CUST00720,Female,35.0,Delhi,Bronze,2023-05-29,True,False
CUST00721,Female,45.0,Hyderabad,Bronze,2022-01-17,True,False
CUST00722,Male,64.0,Ahmedabad,Bronze,2022-08-20,True,True
CUST00723,Male,64.0,Ahmedabad,Silver,2022-03-28,True,True
CUST00724,Female,21.0,Delhi,Gold,2022-03-14,True,True
CUST00725,Female,24.0,Bangalore,Bronze,2024-02-23,True,True
CUST00726,Female,,Bangalore,Silver,2023-07-20,True,True
CUST00727,Male,52.0,Ahmedabad,Bronze,2024-01-30,True,True
CUST00728,Female,26.0,Pune,Silver,2023-07-17,True,True
CUST00729,Male,25.0,Bangalore,Gold,2022-03-25,True,False
CUST00730,Male,62.0,Delhi,Bronze,2022-10-17,True,True
CUST00731,Male,34.0,Bangalore,Silver,2023-01-23,True,False
CUST00732,Female,34.0,Ahmedabad,Platinum,2023-03-02,True,True
CUST00733,Female,50.0,Mumbai,Gold,2022-12-27,True,True
CUST00734,Female,49.0,Jaipur,Silver,2022-12-29,True,False
CUST00735,Male,25.0,Bangalore,Silver,2022-06-15,True,True
CUST00736,Female,36.0,Hyderabad,Bronze,2023-07-22,True,True
CUST00737,Male,55.0,Mumbai,Silver,2022-06-23,True,True
CUST00738,,20.0,Pune,Gold,2022-06-22,False,True
CUST00739,Male,22.0,Hyderabad,Silver,2022-12-07,False,False
CUST00740,Male,30.0,Delhi,Bronze,2023-02-08,True,False
CUST00741,Male,64.0,Jaipur,Bronze,2024-05-12,True,True
CUST00742,Male,63.0,Delhi,Bronze,2022-11-19,True,True
CUST00743,Female,48.0,Jaipur,Bronze,2024-01-23,True,True
CUST00744,Female,33.0,Jaipur,Bronze,2023-08-13,True,True
CUST00745,Male,49.0,Delhi,Silver,2024-01-21,True,True
CUST00746,Female,39.0,Hyderabad,Bronze,2023-06-11,True,True
CUST00747,Male,46.0,Hyderabad,Bronze,2024-04-08,False,True
CUST00748,Female,39.0,Jaipur,Silver,2022-03-31,True,True
CUST00749,,60.0,Hyderabad,Bronze,2023-05-11,True,True
CUST00750,Female,20.0,Jaipur,Bronze,2023-09-10,True,True
CUST00751,Male,27.0,Ahmedabad,Bronze,2023-10-30,True,True
CUST00752,Female,59.0,Jaipur,Bronze,2023-02-27,True,False
CUST00753,Female,38.0,Ahmedabad,Silver,2023-03-01,True,False
CUST00754,Male,33.0,Mumbai,Bronze,2022-03-22,True,True
CUST00755,Male,29.0,Chennai,Gold,2024-04-19,True,True
CUST00756,Female,19.0,Mumbai,Gold,2022-10-24,True,False
CUST00757,Female,58.0,Delhi,Silver,2022-01-21,True,False
CUST00758,Female,41.0,Chennai,Silver,2023-08-28,True,False
CUST00759,Female,52.0,Bangalore,Gold,2022-02-14,True,True
CUST00760,Female,47.0,Delhi,Silver,2022-05-09,True,False
CUST00761,Male,47.0,Pune,Bronze,2024-01-23,True,True
CUST00762,Male,,Mumbai,Bronze,2023-06-17,True,True
CUST00763,Male,52.0,Hyderabad,Gold,2022-06-26,True,False
CUST00764,Female,36.0,Mumbai,Bronze,2022-12-05,True,True
CUST00765,Male,25.0,Hyderabad,Bronze,2024-02-16,True,False
CUST00766,Female,43.0,Chennai,Silver,2022-06-16,True,True
CUST00767,Female,57.0,Pune,Gold,2024-05-31,True,False
CUST00768,Female,24.0,Chennai,Bronze,2022-05-06,True,True
CUST00769,Male,47.0,Pune,Silver,2022-10-26,True,False
CUST00770,Female,24.0,Mumbai,Bronze,2023-03-27,True,True
CUST00771,Male,20.0,Hyderabad,Silver,2023-07-31,True,True
CUST00772,Female,18.0,Chennai,Bronze,2022-12-22,True,True
CUST00773,Male,53.0,Pune,Bronze,2024-04-09,False,True
CUST00774,Male,,Jaipur,Gold,2022-12-29,True,True
CUST00775,Female,54.0,Delhi,Silver,2023-07-07,False,True
CUST00776,Male,18.0,Delhi,Silver,2022-11-21,True,True
CUST00777,Male,,Chennai,Silver,2023-07-12,True,True
CUST00778,Female,,Hyderabad,Bronze,2024-02-08,True,True
CUST00779,Female,30.0,Jaipur,Silver,2024-01-06,True,False
CUST00780,Female,57.0,Chennai,Bronze,2023-12-18,True,True
CUST00781,Female,25.0,Mumbai,Bronze,2023-05-19,True,True
CUST00782,Female,22.0,Pune,Bronze,2024-01-14,True,True
CUST00783,Male,26.0,Ahmedabad,Silver,2022-09-11,True,True
CUST00784,Male,18.0,Mumbai,Platinum,2023-08-07,False,True
CUST00785,Male,53.0,Delhi,Platinum,2023-08-30,False,True
CUST00786,Female,52.0,Pune,Silver,2022-04-04,True,False
CUST00787,Female,19.0,Chennai,Bronze,2022-02-02,True,True
CUST00788,Male,57.0,Mumbai,Silver,2022-02-27,True,True
CUST00789,Male,40.0,Bangalore,Gold,2023-12-06,True,True
CUST00790,Female,26.0,Ahmedabad,Bronze,2022-02-10,True,True
CUST00791,Male,51.0,Hyderabad,Platinum,2023-06-13,True,True
CUST00792,Female,63.0,Jaipur,Bronze,2023-12-30,True,True
CUST00793,Female,31.0,Jaipur,Platinum,2023-11-13,False,True
CUST00794,Female,21.0,Hyderabad,Gold,2024-02-07,True,True
CUST00795,Male,47.0,Bangalore,Gold,2022-07-31,True,True
CUST00796,Female,48.0,Delhi,Bronze,2022-11-25,True,False
CUST00797,Female,55.0,Pune,Bronze,2022-05-04,True,True
CUST00798,Female,28.0,Hyderabad,Bronze,2024-03-25,True,True
CUST00799,Female,52.0,Bangalore,Bronze,2023-03-14,True,True
CUST00800,Female,25.0,Chennai,Bronze,2023-03-14,True,True
CUST00801,Female,20.0,Ahmedabad,Silver,2023-07-11,False,False
CUST00802,Male,31.0,Jaipur,Silver,2022-02-06,True,True
CUST00803,Female,30.0,Ahmedabad,Silver,2022-06-24,True,True
CUST00804,Female,62.0,Bangalore,Silver,2022-10-08,True,False
CUST00805,Male,49.0,Ahmedabad,Bronze,2022-09-17,True,True
CUST00806,Female,51.0,Delhi,Platinum,2023-06-08,True,True
CUST00807,Female,,Delhi,Bronze,2024-01-08,True,True
CUST00808,Female,36.0,Mumbai,Silver,2023-08-31,True,True
CUST00809,Male,55.0,Hyderabad,Silver,2023-01-09,False,True
CUST00810,Male,33.0,Mumbai,Gold,2023-12-05,True,False
CUST00811,Other,19.0,Ahmedabad,Bronze,2022-05-10,True,True
CUST00812,Female,57.0,Jaipur,Silver,2022-02-14,True,True
CUST00813,Male,34.0,Bangalore,Silver,2022-02-21,True,True
CUST00814,Female,51.0,Pune,Bronze,2023-02-10,True,True
