campaign_id,customer_id,campaign_date,campaign_type,opened,converted,discount_offered
CMP001127,CUST00457,2024-02-12,sms_reminder,False,False,0.0
CMP001128,CUST00458,2024-02-15,personal_call,False,False,0.0
CMP001129,CUST00459,2024-05-11,loyalty_points,False,False,0.0
CMP001130,CUST00459,2024-02-28,loyalty_points,True,False,0.0
CMP001131,CUST00459,2024-01-17,email_discount,False,False,0.0
CMP001132,CUST00459,2024-03-28,push_notification,True,False,0.0
CMP001133,CUST00461,2024-03-15,push_notification,True,False,0.0
CMP001134,CUST00461,2024-02-06,sms_reminder,True,False,0.0
CMP001135,CUST00461,2024-02-20,loyalty_points,True,False,12.4
CMP001136,CUST00462,2024-06-14,push_notification,False,False,13.4
CMP001137,CUST00462,2024-01-06,push_notification,False,False,19.5
CMP001138,CUST00462,2024-04-18,personal_call,False,False,0.0
CMP001139,CUST00463,2024-01-22,personal_call,False,False,0.0
CMP001140,CUST00464,2024-06-21,personal_call,False,False,18.0
CMP001141,CUST00464,2024-03-18,sms_reminder,False,False,0.0
CMP001142,CUST00464,2024-03-12,sms_reminder,True,False,10.8
CMP001143,CUST00464,2024-03-05,push_notification,True,False,0.0
CMP001144,CUST00464,2024-06-11,push_notification,True,False,0.0
CMP001145,CUST00465,2024-02-14,push_notification,False,False,0.0
CMP001146,CUST00465,2024-03-17,email_discount,False,False,0.0
CMP001147,CUST00465,2024-06-19,loyalty_points,True,False,0.0
CMP001148,CUST00465,2024-04-15,email_discount,False,False,19.7
CMP001149,CUST00466,2024-02-25,sms_reminder,True,False,0.0
CMP001150,CUST00466,2024-02-19,loyalty_points,False,False,0.0
CMP001151,CUST00467,2024-05-05,personal_call,True,False,0.0
CMP001152,CUST00469,2024-06-16,email_discount,False,False,0.0
CMP001153,CUST00469,2024-05-22,push_notification,False,False,0.0
CMP001154,CUST00469,2024-03-25,personal_call,False,False,0.0
CMP001155,CUST00469,2024-06-05,sms_reminder,False,False,6.4
CMP001156,CUST00469,2024-01-23,loyalty_points,True,False,0.0
CMP001157,CUST00470,2024-06-16,personal_call,True,False,0.0
CMP001158,CUST00470,2024-02-18,loyalty_points,False,False,0.0
CMP001159,CUST00470,2024-03-07,personal_call,True,False,0.0
CMP001160,CUST00471,2024-01-03,sms_reminder,False,False,0.0
CMP001161,CUST00471,2024-01-04,email_discount,True,True,0.0
CMP001162,CUST00472,2024-03-06,personal_call,False,False,0.0
CMP001163,CUST00473,2024-02-10,sms_reminder,True,False,0.0
CMP001164,CUST00474,2024-04-10,email_discount,True,True,0.0
CMP001165,CUST00474,2024-03-26,personal_call,False,False,0.0
CMP001166,CUST00474,2024-06-15,loyalty_points,True,False,0.0
CMP001167,CUST00474,2024-03-18,personal_call,False,False,0.0
CMP001168,CUST00476,2024-02-05,push_notification,True,False,0.0
CMP001169,CUST00476,2024-01-27,email_discount,True,False,9.4
CMP001170,CUST00476,2024-03-19,sms_reminder,False,False,0.0
CMP001171,CUST00477,2024-05-27,push_notification,False,False,0.0
CMP001172,CUST00477,2024-04-01,loyalty_points,False,False,0.0
CMP001173,CUST00477,2024-01-24,loyalty_points,True,False,0.0
CMP001174,CUST00479,2024-05-03,sms_reminder,True,False,0.0
CMP001175,CUST00479,2024-02-02,loyalty_points,True,False,22.5
CMP001176,CUST00479,2024-03-20,sms_reminder,True,True,0.0
CMP001177,CUST00479,2024-01-25,loyalty_points,True,False,0.0
CMP001178,CUST00480,2024-02-01,sms_reminder,True,False,0.0
CMP001179,CUST00480,2024-05-16,loyalty_points,True,False,0.0
CMP001180,CUST00481,2024-02-11,personal_call,True,True,0.0
CMP001181,CUST00483,2024-05-04,personal_call,False,False,0.0
CMP001182,CUST00483,2024-04-06,email_discount,True,True,0.0
CMP001183,CUST00486,2024-04-30,push_notification,False,False,0.0
CMP001184,CUST00486,2024-02-02,push_notification,False,False,11.1
CMP001185,CUST00486,2024-06-29,push_notification,False,False,0.0
CMP001186,CUST00487,2024-03-03,loyalty_points,False,False,9.7
CMP001187,CUST00488,2024-01-11,sms_reminder,False,False,0.0
CMP001188,CUST00488,2024-04-08,loyalty_points,True,False,0.0
CMP001189,CUST00488,2024-03-21,sms_reminder,False,False,24.7
CMP001190,CUST00488,2024-03-10,loyalty_points,False,False,0.0
CMP001191,CUST00489,2024-03-03,loyalty_points,True,False,0.0
CMP001192,CUST00489,2024-01-20,push_notification,False,False,0.0
CMP001193,CUST00490,2024-02-17,email_discount,True,False,0.0
CMP001194,CUST00490,2024-04-12,email_discount,False,False,9.9
CMP001195,CUST00492,2024-05-23,sms_reminder,False,False,0.0
CMP001196,CUST00492,2024-04-04,sms_reminder,False,False,0.0
CMP001197,CUST00493,2024-06-26,personal_call,True,False,10.9
CMP001198,CUST00493,2024-04-23,email_discount,False,False,0.0
CMP001199,CUST00494,2024-05-23,sms_reminder,False,False,0.0
CMP001200,CUST00495,2024-04-07,personal_call,False,False,0.0
CMP001201,CUST00495,2024-05-06,personal_call,False,False,0.0
CMP001202,CUST00495,2024-02-28,personal_call,True,False,0.0
CMP001203,CUST00495,2024-02-01,personal_call,False,False,0.0
CMP001204,CUST00495,2024-05-26,push_notification,False,False,0.0
CMP001205,CUST00496,2024-03-05,sms_reminder,False,False,7.0
CMP001206,CUST00496,2024-05-09,email_discount,False,False,0.0
CMP001207,CUST00496,2024-06-03,push_notification,False,False,0.0
CMP001208,CUST00497,2024-02-02,email_discount,False,False,25.9
CMP001209,CUST00497,2024-01-22,personal_call,False,False,0.0
CMP001210,CUST00497,2024-03-12,loyalty_points,False,False,0.0
CMP001211,CUST00498,2024-04-05,personal_call,True,True,12.7
CMP001212,CUST00498,2024-01-02,push_notification,True,False,0.0
CMP001213,CUST00498,2024-03-03,push_notification,True,False,14.3
CMP001214,CUST00499,2024-05-26,push_notification,False,False,0.0
CMP001215,CUST00499,2024-05-21,email_discount,True,False,0.0
CMP001216,CUST00499,2024-05-16,email_discount,True,False,0.0
CMP001217,CUST00499,2024-03-24,email_discount,False,False,0.0
CMP001218,CUST00499,2024-02-28,loyalty_points,False,False,0.0
CMP001219,CUST00501,2024-05-03,push_notification,True,True,0.0
CMP001220,CUST00501,2024-02-11,sms_reminder,False,False,0.0
CMP001221,CUST00501,2024-04-02,loyalty_points,False,False,18.7
CMP001222,CUST00501,2024-03-16,sms_reminder,True,False,0.0
CMP001223,CUST00501,2024-03-03,push_notification,True,False,0.0
CMP001224,CUST00503,2024-06-11,sms_reminder,False,False,0.0
CMP001225,CUST00503,2024-03-19,push_notification,True,False,0.0
CMP001226,CUST00503,2024-05-09,personal_call,True,False,0.0
CMP001227,CUST00503,2024-06-23,loyalty_points,True,False,24.4
CMP001228,CUST00503,2024-02-27,loyalty_points,False,False,0.0
CMP001229,CUST00504,2024-02-20,push_notification,True,False,28.1
CMP001230,CUST00505,2024-05-02,email_discount,False,False,0.0
CMP001231,CUST00505,2024-01-30,sms_reminder,True,False,11.6
CMP001232,CUST00505,2024-03-04,email_discount,False,False,0.0
CMP001233,CUST00505,2024-05-02,sms_reminder,False,False,0.0
CMP001234,CUST00506,2024-02-27,push_notification,False,False,10.4
CMP001235,CUST00506,2024-01-18,push_notification,False,False,0.0
CMP001236,CUST00506,2024-04-13,personal_call,False,False,0.0
CMP001237,CUST00506,2024-04-26,push_notification,False,False,0.0
CMP001238,CUST00506,2024-03-17,loyalty_points,True,False,0.0
CMP001239,CUST00507,2024-04-09,sms_reminder,True,True,20.2
CMP001240,CUST00507,2024-04-18,email_discount,True,True,0.0
CMP001241,CUST00507,2024-03-31,sms_reminder,False,False,12.8
CMP001242,CUST00509,2024-03-01,personal_call,False,False,0.0
CMP001243,CUST00509,2024-05-03,sms_reminder,True,True,20.7
CMP001244,CUST00509,2024-06-25,loyalty_points,False,False,0.0
CMP001245,CUST00510,2024-05-11,sms_reminder,True,True,0.0
CMP001246,CUST00512,2024-05-18,push_notification,True,False,0.0
CMP001247,CUST00512,2024-06-03,loyalty_points,False,False,0.0
CMP001248,CUST00513,2024-01-20,sms_reminder,True,False,0.0
CMP001249,CUST00514,2024-05-27,push_notification,False,False,0.0
CMP001250,CUST00514,2024-03-27,personal_call,False,False,14.8
CMP001251,CUST00514,2024-06-05,sms_reminder,False,False,24.8
CMP001252,CUST00514,2024-03-14,email_discount,True,False,27.9
CMP001253,CUST00515,2024-05-27,email_discount,False,False,21.1
CMP001254,CUST00515,2024-05-23,loyalty_points,True,False,21.8
CMP001255,CUST00516,2024-05-18,sms_reminder,False,False,15.7
CMP001256,CUST00517,2024-02-17,loyalty_points,True,False,0.0
CMP001257,CUST00517,2024-05-23,push_notification,False,False,0.0
CMP001258,CUST00517,2024-01-09,loyalty_points,False,False,0.0
CMP001259,CUST00517,2024-01-21,email_discount,True,False,0.0
CMP001260,CUST00518,2024-06-22,loyalty_points,True,False,0.0
CMP001261,CUST00518,2024-02-29,push_notification,True,False,0.0
CMP001262,CUST00519,2024-05-12,personal_call,True,True,0.0
CMP001263,CUST00519,2024-05-05,push_notification,False,False,0.0
CMP001264,CUST00521,2024-03-09,push_notification,True,True,16.5
CMP001265,CUST00521,2024-02-11,email_discount,False,False,26.0
CMP001266,CUST00521,2024-06-12,personal_call,False,False,0.0
CMP001267,CUST00521,2024-06-12,email_discount,True,False,0.0
CMP001268,CUST00522,2024-06-10,personal_call,False,False,0.0
CMP001269,CUST00522,2024-05-08,loyalty_points,False,False,28.9
CMP001270,CUST00522,2024-04-23,email_discount,True,True,0.0
CMP001271,CUST00522,2024-06-16,loyalty_points,False,False,0.0
CMP001272,CUST00523,2024-04-13,sms_reminder,False,False,0.0
CMP001273,CUST00523,2024-04-12,email_discount,False,False,0.0
CMP001274,CUST00525,2024-04-13,email_discount,False,False,0.0
CMP001275,CUST00525,2024-02-20,loyalty_points,False,False,0.0
CMP001276,CUST00525,2024-05-03,sms_reminder,True,False,0.0
CMP001277,CUST00526,2024-03-30,email_discount,False,False,0.0
CMP001278,CUST00526,2024-05-15,email_discount,False,False,0.0
CMP001279,CUST00526,2024-03-19,push_notification,False,False,0.0
CMP001280,CUST00526,2024-04-05,loyalty_points,False,False,0.0
CMP001281,CUST00527,2024-03-01,push_notification,True,True,0.0
CMP001282,CUST00527,2024-03-22,email_discount,False,False,27.0
CMP001283,CUST00527,2024-02-27,email_discount,False,False,0.0
CMP001284,CUST00527,2024-01-09,loyalty_points,False,False,0.0
CMP001285,CUST00527,2024-03-17,sms_reminder,False,False,0.0
CMP001286,CUST00528,2024-02-12,email_discount,True,True,0.0
CMP001287,CUST00528,2024-02-17,personal_call,False,False,0.0
CMP001288,CUST00530,2024-05-28,push_notification,True,True,0.0
CMP001289,CUST00530,2024-03-29,email_discount,False,False,0.0
CMP001290,CUST00530,2024-01-03,push_notification,False,False,0.0
CMP001291,CUST00530,2024-02-20,sms_reminder,False,False,27.3
CMP001292,CUST00531,2024-05-11,push_notification,True,False,0.0
CMP001293,CUST00531,2024-01-11,sms_reminder,True,False,0.0
CMP001294,CUST00531,2024-05-29,email_discount,True,True,0.0
CMP001295,CUST00531,2024-02-14,email_discount,True,False,28.2
CMP001296,CUST00532,2024-02-22,loyalty_points,False,False,0.0
CMP001297,CUST00532,2024-05-29,push_notification,False,False,19.5
CMP001298,CUST00532,2024-04-12,loyalty_points,True,False,23.8
CMP001299,CUST00534,2024-02-29,email_discount,True,False,0.0
CMP001300,CUST00535,2024-05-24,push_notification,True,False,0.0
CMP001301,CUST00536,2024-06-11,email_discount,True,False,0.0
CMP001302,CUST00536,2024-06-12,loyalty_points,False,False,0.0
CMP001303,CUST00539,2024-02-08,personal_call,True,False,0.0
CMP001304,CUST00539,2024-03-13,push_notification,False,False,0.0
CMP001305,CUST00539,2024-03-19,email_discount,False,False,0.0
CMP001306,CUST00539,2024-03-15,email_discount,True,True,0.0
CMP001307,CUST00539,2024-04-09,personal_call,False,False,13.4
CMP001308,CUST00540,2024-04-14,loyalty_points,False,False,0.0
CMP001309,CUST00540,2024-01-13,sms_reminder,True,True,0.0
CMP001310,CUST00540,2024-03-12,personal_call,True,True,0.0
CMP001311,CUST00540,2024-05-14,email_discount,True,False,19.9
CMP001312,CUST00540,2024-04-24,email_discount,False,False,0.0
CMP001313,CUST00541,2024-05-16,sms_reminder,True,False,0.0
CMP001314,CUST00541,2024-06-29,personal_call,True,True,19.8
CMP001315,CUST00541,2024-04-20,loyalty_points,True,False,0.0
CMP001316,CUST00542,2024-02-01,loyalty_points,True,False,0.0
CMP001317,CUST00542,2024-06-02,loyalty_points,True,False,0.0
CMP001318,CUST00543,2024-03-09,push_notification,True,False,0.0
CMP001319,CUST00543,2024-04-18,push_notification,False,False,8.3
CMP001320,CUST00543,2024-04-02,email_discount,True,False,0.0
CMP001321,CUST00543,2024-01-10,push_notification,True,False,0.0
CMP001322,CUST00544,2024-01-19,email_discount,True,False,0.0
CMP001323,CUST00544,2024-02-21,email_discount,False,False,9.7
CMP001324,CUST00545,2024-03-29,email_discount,False,False,0.0
CMP001325,CUST00545,2024-06-20,personal_call,False,False,13.1
CMP001326,CUST00545,2024-04-10,personal_call,False,False,0.0
CMP001327,CUST00546,2024-01-08,push_notification,True,True,0.0
CMP001328,CUST00546,2024-05-12,sms_reminder,False,False,12.1
CMP001329,CUST00546,2024-03-06,email_discount,False,False,27.4
CMP001330,CUST00546,2024-02-21,loyalty_points,True,False,0.0
CMP001331,CUST00547,2024-06-26,loyalty_points,True,False,0.0
CMP001332,CUST00547,2024-04-26,loyalty_points,False,False,0.0
CMP001333,CUST00547,2024-05-17,loyalty_points,True,False,0.0
CMP001334,CUST00547,2024-01-03,push_notification,False,False,0.0
CMP001335,CUST00550,2024-02-29,personal_call,True,False,0.0
CMP001336,CUST00550,2024-04-22,loyalty_points,True,False,0.0
CMP001337,CUST00550,2024-05-17,sms_reminder,False,False,18.5
CMP001338,CUST00552,2024-01-08,sms_reminder,True,True,0.0
CMP001339,CUST00553,2024-03-23,email_discount,True,False,11.9
CMP001340,CUST00555,2024-04-03,email_discount,False,False,0.0
CMP001341,CUST00555,2024-01-14,sms_reminder,True,True,0.0
CMP001342,CUST00555,2024-04-13,loyalty_points,True,False,0.0
CMP001343,CUST00555,2024-04-21,sms_reminder,False,False,0.0
CMP001344,CUST00555,2024-04-07,email_discount,False,False,0.0
CMP001345,CUST00556,2024-01-21,push_notification,True,False,14.0
CMP001346,CUST00556,2024-03-09,loyalty_points,True,False,0.0
CMP001347,CUST00556,2024-02-19,sms_reminder,False,False,0.0
CMP001348,CUST00557,2024-04-06,personal_call,True,False,5.1
CMP001349,CUST00557,2024-01-23,loyalty_points,True,False,12.5
CMP001350,CUST00557,2024-04-03,loyalty_points,False,False,23.9
CMP001351,CUST00557,2024-02-16,sms_reminder,True,False,0.0
CMP001352,CUST00557,2024-04-02,personal_call,False,False,0.0
CMP001353,CUST00559,2024-05-18,push_notification,False,False,0.0
CMP001354,CUST00559,2024-01-07,loyalty_points,True,True,19.8
CMP001355,CUST00559,2024-01-08,loyalty_points,True,False,0.0
CMP001356,CUST00560,2024-02-15,loyalty_points,False,False,0.0
CMP001357,CUST00560,2024-05-11,email_discount,False,False,0.0
CMP001358,CUST00560,2024-05-07,sms_reminder,False,False,16.8
CMP001359,CUST00560,2024-01-10,email_discount,False,False,0.0
CMP001360,CUST00561,2024-04-29,sms_reminder,True,False,0.0
CMP001361,CUST00561,2024-05-01,personal_call,True,False,0.0
CMP001362,CUST00561,2024-01-16,sms_reminder,False,False,0.0
CMP001363,CUST00562,2024-02-14,sms_reminder,True,False,0.0
CMP001364,CUST00562,2024-02-29,sms_reminder,True,True,0.0
CMP001365,CUST00562,2024-01-22,push_notification,False,False,0.0
CMP001366,CUST00562,2024-01-29,push_notification,True,False,0.0
CMP001367,CUST00562,2024-01-08,push_notification,True,False,0.0
CMP001368,CUST00563,2024-02-01,personal_call,True,False,0.0
CMP001369,CUST00563,2024-03-27,email_discount,False,False,0.0
CMP001370,CUST00563,2024-05-23,sms_reminder,True,False,0.0
CMP001371,CUST00563,2024-04-04,loyalty_points,False,False,0.0
CMP001372,CUST00564,2024-06-20,sms_reminder,False,False,0.0
CMP001373,CUST00565,2024-04-27,push_notification,True,False,23.9
CMP001374,CUST00566,2024-02-12,loyalty_points,False,False,12.5
CMP001375,CUST00566,2024-02-15,email_discount,True,False,0.0
CMP001376,CUST00566,2024-06-05,personal_call,True,True,0.0
CMP001377,CUST00566,2024-01-28,personal_call,True,False,0.0
CMP001378,CUST00566,2024-03-16,personal_call,False,False,6.0
CMP001379,CUST00567,2024-06-22,loyalty_points,True,False,5.9
CMP001380,CUST00568,2024-02-11,loyalty_points,False,False,0.0
CMP001381,CUST00568,2024-01-06,loyalty_points,False,False,0.0
CMP001382,CUST00568,2024-04-24,personal_call,False,False,0.0
CMP001383,CUST00568,2024-01-04,personal_call,False,False,0.0
CMP001384,CUST00569,2024-03-27,personal_call,False,False,0.0
CMP001385,CUST00569,2024-06-15,loyalty_points,True,False,0.0
CMP001386,CUST00569,2024-06-18,push_notification,True,False,0.0
CMP001387,CUST00569,2024-03-18,personal_call,True,True,0.0
CMP001388,CUST00570,2024-02-15,loyalty_points,False,False,0.0
CMP001389,CUST00570,2024-04-10,push_notification,False,False,0.0
CMP001390,CUST00571,2024-06-15,email_discount,False,False,0.0
CMP001391,CUST00571,2024-02-24,loyalty_points,False,False,0.0
CMP001392,CUST00571,2024-01-20,loyalty_points,False,False,0.0
CMP001393,CUST00572,2024-02-01,email_discount,True,False,0.0
CMP001394,CUST00572,2024-03-05,push_notification,False,False,0.0
CMP001395,CUST00572,2024-05-29,loyalty_points,True,True,0.0
CMP001396,CUST00572,2024-03-17,personal_call,False,False,0.0
CMP001397,CUST00573,2024-06-12,loyalty_points,True,False,0.0
CMP001398,CUST00573,2024-03-10,personal_call,False,False,0.0
CMP001399,CUST00573,2024-04-24,email_discount,False,False,23.8
CMP001400,CUST00573,2024-05-02,loyalty_points,True,False,0.0
CMP001401,CUST00574,2024-02-01,loyalty_points,True,False,0.0
CMP001402,CUST00574,2024-05-25,loyalty_points,True,False,0.0
CMP001403,CUST00574,2024-01-07,sms_reminder,True,False,27.5
CMP001404,CUST00574,2024-06-11,push_notification,False,False,8.3
CMP001405,CUST00574,2024-02-17,personal_call,False,False,0.0
CMP001406,CUST00575,2024-01-02,loyalty_points,False,False,0.0
CMP001407,CUST00575,2024-03-28,email_discount,True,False,0.0
CMP001408,CUST00576,2024-06-15,email_discount,False,False,0.0
CMP001409,CUST00576,2024-01-09,email_discount,False,False,0.0
CMP001410,CUST00577,2024-01-20,loyalty_points,True,True,0.0
CMP001411,CUST00577,2024-06-23,push_notification,False,False,0.0
CMP001412,CUST00577,2024-05-14,push_notification,False,False,0.0
CMP001413,CUST00577,2024-06-12,personal_call,False,False,29.8
CMP001414,CUST00579,2024-05-08,personal_call,False,False,7.8
CMP001415,CUST00580,2024-03-29,push_notification,True,True,0.0
CMP001416,CUST00581,2024-04-04,sms_reminder,True,False,0.0
CMP001417,CUST00581,2024-02-02,push_notification,False,False,0.0
CMP001418,CUST00582,2024-01-07,personal_call,True,False,0.0
CMP001419,CUST00582,2024-01-06,sms_reminder,False,False,0.0
CMP001420,CUST00582,2024-05-05,loyalty_points,False,False,0.0
CMP001421,CUST00582,2024-03-19,push_notification,False,False,0.0
CMP001422,CUST00582,2024-01-05,email_discount,True,False,0.0
CMP001423,CUST00583,2024-05-13,push_notification,True,False,25.0
CMP001424,CUST00583,2024-03-01,personal_call,True,False,0.0
CMP001425,CUST00583,2024-04-10,push_notification,False,False,9.7
CMP001426,CUST00583,2024-05-16,email_discount,False,False,28.3
CMP001427,CUST00583,2024-04-01,email_discount,False,False,0.0
CMP001428,CUST00584,2024-02-15,email_discount,True,True,0.0
CMP001429,CUST00585,2024-04-15,push_notification,True,False,0.0
CMP001430,CUST00585,2024-04-20,email_discount,False,False,0.0
CMP001431,CUST00585,2024-05-15,personal_call,True,False,0.0
CMP001432,CUST00585,2024-06-13,email_discount,True,False,0.0
CMP001433,CUST00586,2024-05-17,personal_call,True,False,0.0
CMP001434,CUST00587,2024-03-27,loyalty_points,True,True,20.1
CMP001435,CUST00587,2024-02-25,loyalty_points,False,False,20.5
CMP001436,CUST00587,2024-05-11,sms_reminder,False,False,0.0
CMP001437,CUST00588,2024-03-17,loyalty_points,True,False,0.0
CMP001438,CUST00588,2024-02-06,loyalty_points,False,False,27.9
CMP001439,CUST00588,2024-02-21,push_notification,True,False,0.0
CMP001440,CUST00588,2024-04-23,sms_reminder,False,False,0.0
CMP001441,CUST00589,2024-03-01,email_discount,True,False,0.0
CMP001442,CUST00589,2024-03-01,loyalty_points,False,False,0.0
CMP001443,CUST00589,2024-02-02,sms_reminder,True,False,24.4
CMP001444,CUST00589,2024-03-20,email_discount,False,False,0.0
CMP001445,CUST00589,2024-03-30,personal_call,False,False,0.0
CMP001446,CUST00590,2024-02-26,email_discount,False,False,0.0
CMP001447,CUST00590,2024-04-06,personal_call,False,False,0.0
CMP001448,CUST00591,2024-04-20,sms_reminder,False,False,0.0
CMP001449,CUST00591,2024-04-18,loyalty_points,False,False,25.9
CMP001450,CUST00592,2024-04-23,push_notification,False,False,0.0
CMP001451,CUST00592,2024-04-27,sms_reminder,False,False,0.0
CMP001452,CUST00592,2024-03-10,email_discount,False,False,0.0
CMP001453,CUST00594,2024-04-26,push_notification,True,False,10.9
CMP001454,CUST00594,2024-04-02,personal_call,False,False,0.0
CMP001455,CUST00594,2024-04-19,personal_call,False,False,0.0
CMP001456,CUST00594,2024-06-02,email_discount,False,False,0.0
CMP001457,CUST00594,2024-04-24,email_discount,True,True,0.0
CMP001458,CUST00595,2024-06-26,email_discount,True,False,0.0
CMP001459,CUST00595,2024-06-18,personal_call,False,False,27.3
CMP001460,CUST00596,2024-06-14,loyalty_points,False,False,11.7
CMP001461,CUST00596,2024-04-16,personal_call,False,False,0.0
CMP001462,CUST00596,2024-05-23,loyalty_points,True,False,0.0
CMP001463,CUST00597,2024-04-22,email_discount,False,False,0.0
CMP001464,CUST00597,2024-02-03,personal_call,True,False,0.0
CMP001465,CUST00598,2024-05-27,email_discount,False,False,0.0
CMP001466,CUST00599,2024-02-27,personal_call,True,False,0.0
CMP001467,CUST00599,2024-06-09,personal_call,True,False,0.0
CMP001468,CUST00600,2024-06-06,email_discount,True,True,10.6
CMP001469,CUST00600,2024-06-05,sms_reminder,True,False,0.0
CMP001470,CUST00600,2024-01-14,loyalty_points,False,False,10.5
CMP001471,CUST00601,2024-06-03,push_notification,False,False,0.0
CMP001472,CUST00601,2024-02-26,push_notification,False,False,0.0
CMP001473,CUST00602,2024-03-18,email_discount,True,True,0.0
CMP001474,CUST00602,2024-01-08,email_discount,False,False,23.2
CMP001475,CUST00602,2024-04-10,personal_call,True,False,0.0
CMP001476,CUST00602,2024-03-06,push_notification,False,False,26.8
CMP001477,CUST00602,2024-04-24,personal_call,True,False,0.0
CMP001478,CUST00603,2024-06-02,loyalty_points,False,False,0.0
CMP001479,CUST00603,2024-05-03,push_notification,True,False,0.0
CMP001480,CUST00603,2024-02-22,email_discount,False,False,0.0
CMP001481,CUST00603,2024-03-14,loyalty_points,False,False,0.0
CMP001482,CUST00604,2024-06-14,email_discount,True,False,0.0
CMP001483,CUST00605,2024-03-25,email_discount,False,False,0.0
CMP001484,CUST00605,2024-01-14,personal_call,True,False,0.0
CMP001485,CUST00606,2024-05-20,personal_call,True,True,0.0
CMP001486,CUST00606,2024-01-02,personal_call,False,False,0.0
CMP001487,CUST00606,2024-02-22,personal_call,True,False,24.1
CMP001488,CUST00607,2024-01-11,loyalty_points,False,False,0.0
CMP001489,CUST00607,2024-03-12,sms_reminder,False,False,0.0
CMP001490,CUST00607,2024-06-20,push_notification,False,False,0.0
CMP001491,CUST00607,2024-06-22,email_discount,False,False,0.0
CMP001492,CUST00607,2024-05-16,loyalty_points,False,False,0.0
CMP001493,CUST00608,2024-02-15,loyalty_points,False,False,0.0
CMP001494,CUST00608,2024-01-02,sms_reminder,False,False,0.0
CMP001495,CUST00608,2024-01-07,push_notification,False,False,10.7
CMP001496,CUST00608,2024-05-30,sms_reminder,False,False,0.0
CMP001497,CUST00610,2024-06-23,push_notification,True,False,0.0
CMP001498,CUST00610,2024-02-11,push_notification,True,False,0.0
CMP001499,CUST00611,2024-04-23,personal_call,True,False,0.0
CMP001500,CUST00611,2024-06-24,sms_reminder,False,False,0.0
CMP001501,CUST00611,2024-01-08,sms_reminder,False,False,0.0
CMP001502,CUST00611,2024-02-26,email_discount,True,False,0.0
CMP001503,CUST00611,2024-04-06,loyalty_points,False,False,0.0
CMP001504,CUST00612,2024-04-08,push_notification,True,False,17.1
CMP001505,CUST00612,2024-01-09,personal_call,False,False,0.0
CMP001506,CUST00612,2024-05-05,personal_call,False,False,0.0
CMP001507,CUST00612,2024-05-15,push_notification,True,False,19.4
CMP001508,CUST00613,2024-04-19,email_discount,False,False,0.0
CMP001509,CUST00614,2024-04-22,push_notification,True,False,15.5
CMP001510,CUST00614,2024-03-06,sms_reminder,False,False,0.0
CMP001511,CUST00617,2024-02-26,email_discount,True,False,0.0
CMP001512,CUST00617,2024-05-23,personal_call,True,False,0.0
CMP001513,CUST00617,2024-04-25,email_discount,False,False,0.0
CMP001514,CUST00618,2024-05-14,sms_reminder,False,False,0.0
CMP001515,CUST00618,2024-03-06,push_notification,True,False,0.0
CMP001516,CUST00618,2024-05-30,personal_call,True,False,0.0
CMP001517,CUST00619,2024-05-31,email_discount,True,True,0.0
CMP001518,CUST00620,2024-06-19,push_notification,False,False,0.0
CMP001519,CUST00623,2024-01-10,personal_call,True,False,22.0
CMP001520,CUST00623,2024-03-24,email_discount,True,True,0.0
CMP001521,CUST00623,2024-03-13,push_notification,True,True,0.0
CMP001522,CUST00623,2024-03-22,sms_reminder,True,False,0.0
CMP001523,CUST00623,2024-01-04,email_discount,True,False,0.0
CMP001524,CUST00625,2024-01-04,personal_call,True,False,0.0
CMP001525,CUST00625,2024-06-17,email_discount,False,False,0.0
CMP001526,CUST00625,2024-06-10,loyalty_points,True,True,0.0
CMP001527,CUST00625,2024-06-01,personal_call,True,False,0.0
CMP001528,CUST00626,2024-03-27,loyalty_points,False,False,0.0
CMP001529,CUST00626,2024-04-14,email_discount,False,False,10.0
CMP001530,CUST00628,2024-04-22,personal_call,False,False,0.0
CMP001531,CUST00628,2024-04-12,personal_call,False,False,0.0
CMP001532,CUST00628,2024-01-18,loyalty_points,True,True,0.0
CMP001533,CUST00628,2024-02-20,personal_call,False,False,0.0
CMP001534,CUST00629,2024-05-10,loyalty_points,False,False,0.0
CMP001535,CUST00630,2024-05-02,loyalty_points,True,True,0.0
CMP001536,CUST00631,2024-02-28,push_notification,True,False,0.0
CMP001537,CUST00631,2024-01-11,push_notification,True,True,10.4
CMP001538,CUST00631,2024-05-24,push_notification,False,False,0.0
CMP001539,CUST00631,2024-03-21,personal_call,True,False,0.0
CMP001540,CUST00631,2024-01-24,loyalty_points,False,False,0.0
CMP001541,CUST00632,2024-03-05,push_notification,True,False,0.0
CMP001542,CUST00632,2024-02-19,loyalty_points,False,False,20.3
CMP001543,CUST00632,2024-01-02,email_discount,False,False,24.6
CMP001544,CUST00632,2024-01-23,push_notification,False,False,0.0
CMP001545,CUST00633,2024-05-23,push_notification,False,False,0.0
CMP001546,CUST00634,2024-05-09,email_discount,False,False,0.0
CMP001547,CUST00635,2024-03-20,personal_call,False,False,0.0
CMP001548,CUST00636,2024-02-23,push_notification,False,False,0.0
CMP001549,CUST00636,2024-06-28,sms_reminder,False,False,0.0
CMP001550,CUST00637,2024-04-14,email_discount,True,False,0.0
CMP001551,CUST00637,2024-06-02,personal_call,True,False,0.0
CMP001552,CUST00638,2024-05-27,email_discount,True,False,19.2
